nigaę:noˀdęˀs,a kind of music
nigaęnoˀdę:,a type of song
nigaˀahdra:ge:,that many baskets
nigaˀdrehda:kˀah,short car
nigaˀdrehdu:ˀuh,it is a small car
nigaˀhnyoˀdę:,"the rhythm, the beat of a piece of music"
nigaˀsgwao:sˀuh,pebbles
nigenętsu:ˀuh,I have small arms
nigihnadę:s,how thick my skin is
nigihu:ˀuh,small stream
nigrahedoˀdę:,what type of tree
nigu:ˀuh,I am small
nigya:we:no:,it comes from
nigyagawe:nǫ:hah,middle-aged female
nigyagone:no:,they (female or mixed group) come from
nigyagoyę:,the way she does something
nigyawe:nǫ:,where it came from
nigyo:ne:nǫ:,where they (animal) came from
nigyo:yę:,what it is doing
nigyowaęhę:,the direction of the wind
nigę:nu:sˀuh,little animals
nigę:nǫ:,that many animals
nigęgyohgoˀdę:,"assembled crowd, kind of crowd"
nigęhne:s,"a length of cloth, material"
nigęhne:sˀah,a short length of cloth
nigętsheˀda:ge:,several bottles
nigęˀǫh,or; or is it; if it is
nigǫhęh,mosquitoes
nihadihnę:ya:ˀkah,they (male) are short
nihahnatsu:ˀuh,he has a small ass
nihahnę:ya:ˀkah,he is short
nihahwajiyu:ˀuh,his family is small
nihakseˀdaˀ,the size of his belly
nihogeˀa:kˀah,he has short hair
nihohgyędahku:ˀuh,his small chair
nihohkyędahku:sˀuh,he has small chairs
nihohsriyaˀgǫh,He is ... years old.
nihonohsriyaˀgǫh,they (male) are ... years old.
nihu:ˀuh,he is small; little male
nihęnǫgweˀdu:sˀuh,dwarves
nihǫwai:hǫt,he has appointed him
nijagodiyada:sdeˀ,how much they (female or mixed group) lost weight
nijagowe:nǫh,a female stranger; (literally: where she comes from)
nijohsriyaˀgǫh,you all are ... years old.
niju:sˀuh,you two are small
nijǫdekǫ:nih,the time to eat; mealtime
niknihnę:ya:ˀkah nitnihnę:ya:ˀkah,we two (inclusive) are short
nikninętsu:ˀuh,we two (inclusive) have small arms
niknu:ˀuh,we two (inclusive) are small
niknę:ya:ˀkah,I am short
nisa:yęˀ,where did you place it
nisaihoˀdę:,your manner
nisaihoˀdęhsroˀdę:,"your occupation, your type of work"
nisesˀǫhda:dę:s,how thick (measured by palms)
niseˀdri:yo:,how good a shot your are
nishagoi:hǫt,their duty; what he appointed them; their appointed duties.
nisnihnę:ya:ˀkah,you two are short
nisnohsriyaˀgǫh,you two are ... years old
nisnu:ˀuh,you two are small
nisnę:ya:ˀkah,you are short
nisohsriyaˀgǫh,you are ... years old.
nisu:ˀuh,you are small
niswahnę:ya:ˀkah,you all are short
nita:we:nǫh,a male stranger; he's that age (literally: where he comes from)
nitawe:nǫ:hah,middle-aged male
nitga:de:nyǫˀ,different levels of heights
nitga:deˀ,how high it is (inanimate object); the height of something
nitninętsu:ˀuh,we two (inclusive) have small arms
nito:yę:,what he is doing
nitodiyę:,as they (male) are doing (continually)
niwadedroˀdę:,an experience
niwadekwahahsru:sˀuh,coffee tables
niwadrawihsdadę:s,paper-thin slices (i.e. of pie)
niwagrihu:ˀuh,I am sensitive
niwu:ˀuh,"it is small, little"
niwuˀdrugye:ˀah,it is narrow
niwęˀnhotra:ge:,amount of balls
niwęˀnhotrus:ˀuh,an amount of small balls
niwęˀnhotrus:ˀuh hęnęˀnhohtraˀehs,golf (literally: small balls that they (male) hit)
niya:węhs,how it happens
niyagogeˀa:kˀah,she has short hair
niyagohsriyaˀgǫh,She is ... years old.
niyagoihu:ˀuh,she has a small mind
niyagonohsriyaˀgǫh,they (female or mixed group) are... years old.
niyagotgęihsdǫhǫgyeˀ,she is travelling as she is moving
niyagu:ˀuh,she is small; little female; a small girl
niyagyu:ˀuh,we all (exclusive) are small 
niyahwędu:ˀuh,small hole or opening
niyaknu:ˀuh,we two (exclusive) are small
niyawęˀǫh,how it did happen
niyeha:ˀ,she holds
niyehnoˀdę:,the type of skin she has
niyehnę:ya:ˀkah,she is short
niyeksˀago:wah,she is so pretty
niyo:,to be a certain distance
niyo:ha:kah,it is short in height (vertically)
niyo:tgiˀ,how dirty or filthy it is
niyo:weˀ,how far away; to be a certain distance
niyo:ya:de:s,"how deep the hole, trench, ditch is"
niyo:yę:,what it is doing
niyodokda:gyeˀs,up to these times
niyogaˀǫhsrodę:,what it tastes like
niyogeˀa:kˀah,it has short hair
niyohahu:ˀuh,small road
niyohdǫhǫ:k,it remains; let it be
niyohehdoˀdę:,loam; (literally: some type of land)
niyohnoda:kˀah,it is shallow 
niyohsrage:,years
niyohsriyaˀgǫh,It is ... years old
niyohyu:ˀuh,small fruit
niyohǫdu:sˀuh,little whips
niyohǫnaˀdu:ˀsˀuh,small potatoes
niyohǫnaˀdu:ˀuh,small potato
niyoihu:ˀuh,it is of little importance
niyokdehu:sˀuh,small roots
niyokdehu:ˀuh,small root
niyonatgaˀdeˀ,there are so many
niyonaˀdao:sˀuh,cookies
niyonohsriyaˀgǫh,they (animal) are ... years old.
niyowęyohga:ge:,it is so many inches (for 3 or more)
niyǫ:hah,"few, a little bit"
niyǫ:sˀah,just a little bit long
niyǫdekǫ:niˀ,an amount that someone eats
niyǫgweda:ge:,that many people
nya:węh,thank you
nyea:,men’s response during certain parts of the ritual
nyo:,how far; to be a certain distance
nyo:weˀ,how far; to be a certain distance
nyoh,a term of acknowledgement; can be said in response to nya:wvh; o.k.; alright; can say it sarcastically to bug someone.
nę:,"Exclamation, said when pointing to something"
nę: gyęh,this one
nę:dah,this here; said when giving something to someone
nę:nǫˀ,thimbleberries
nę:ˀ toh,right here
nę:ˀ toh gwai,right here
nę:ˀ tsǫ:,just a little bit
nęganǫhsu:kˀuh,there will be small houses
nęgiˀdrǫ:daˀk,where I will dwell or live
nęh,"when (only at the beginning of embedded clauses for statements, not questions)"
nęh to:hah,almost
nęhonǫhsu:kˀuh,he will have a small house
nęhsdagwęhdę:,chokecherries
nęwu:kˀuh,it will be small
nęyagonǫhsu:kˀuh,she will have a small house
nęyakniˀdrǫ:daˀk,where we two (exclusive) will dwell
nęˀ tsǫ: gwaˀ toh,right now; quickly; immediately;
nǫda:ge:ˀ,I come from; I came from
nǫda:kne:ˀ,where we two (exclusive) came from
nǫhsodai:yǫ:,"mud puppies, dogfish"
o:,So? Oh really?
o: tęˀ ǫh,no! (very emphatic); maybe not
o:dęht,"poverty; it is poor, pitiful"
o:ga:ˀ,a price (on it)
o:gaˀs,it likes (what it's eating)
o:gęhs,it sees it
o:gęˀt,it is visible
o:ji:s,cheese
o:nęh,now; when; at this time
o:nęh dejagonaˀgo:wahs,she is ominous
o:nęh giˀ hya:ˀ,so long for now; good-bye
o:nęh gwaˀ,suddenly; already
o:nęh ni: dewagahshęhtwęh,I've already cried
o:nęh ohyǫ:t,it now has fruit
o:nęh to:hah,almost
o:wa:ˀ,"air, wind; a moth"
o:yaˀ,other; another
o:yaˀ dętgǫ:yǫˀ,I will give you a new one (i.e. replace something)
o:yaˀ dętsgǫˀ,you will give me another (i.e. replace)
o:yaˀ ni:yoht,different
oda:daǫ:,remainder; it is left over
odagaideˀ,it is healthy
odagu:stranǫ:,cool cat
odagwa:sęh,it is bruised
odagwohoh nigakwa:ah,Green Corn Dance (small) 
odahditrǫ:t,panty hose
odahditrǫ:t atnaˀtsotraˀ,panty hose
odahsgwa:deˀ,ceiling
odahsogwęh,it is faded
odahsǫ:da:ˀ,shadow
odahyagwa:sęh,"bruised fruit, fruit with brown spots"
odahyǫ:ni:,plentiful fruit
odahǫdǫhsraˀ,asking
odahǫh,it is draped
odahǫhsiyohsde:,the act of listening
odaotraˀ,friendship
odaˀaǫt,"web, net"
odaˀgrade:nyǫ:,there are snow flurries
odaˀgrahdǫh,it is floating
odaˀgrahdǫhǫ:gyeˀ,it is surfacing
odaˀęnahe:ˀ,street car
odaˀǫh,it is asleep
ode:kaˀ,fire; it is burning
odedagwa:sdǫh,it is bruised
odedagwa:sęh,it is bruised
odedagwaihsǫ:,it is straight
odedręna:ˀ,smell
odedręnai:ˀ,an odour; a smell
odegęh,it is burnt
odehaˀt,a shame; an embarrassment
odehsdahsǫ:,it is worn out
odehshęˀ,"cocoon, nest, hive, bee-hive"
odehyojihdęhdahkwaˀ,a slide
odekǫnyaˀtaˀgeh onǫhsǫ:t,dining room
odesda:denyǫ:,it is sprinkling
odetgihdǫh,it is storming right now
odetsaˀdǫh,it is frenzied
odi:,tea
odi:gaˀs,they (animal) like it (to eat)
odidaˀs,"they (animal) sleep, hibernate all the time"
odidrehdaˀ,its (literally: their (animal)) car
odihwehnǫ:ni:,they (animal) are mating
odihędaę:ˀ,it is their (animal) pasture
odinǫhso:t,they (animal) dwell
odinǫtsanǫhwa:s,they (animal) have a sore knee
odiyada:tgiˀ,they (animal) are ugly or dirty animals
odię:naę:dǫ:nyǫˀ,they (animal) have songs
odię:naˀ,their (animal) songs
odiˀnhǫhda:grahs,their (animal) armpits smell
odiˀsdowanęh,they (animal) are loud
odiˀsiˀda:tgiˀ,they (animal) have dirty feet
odoˀdahǫˀ,little waves
odoˀdo:dǫ:,little waves
odoˀdo:t,swells (waves)
odoˀdowa:nęh,huge wave
odoˀdowa:nęˀs,big waves
odoˀdowanęhsgowah,big ocean wave
odoˀkdagyeˀ,"rim, outer and inner rim splint; along the edge"
odoˀkdǫh,it is past
odra:tsǫh,it is torn
odrahgwa:ˀ,sun dog
odrehdaga:yǫh,old car
odrehdagayǫhgeha:ˀ,an antique car
odrehdahetgˀęǫh,a car is broken down
odrehdatgiˀ,ugly car
odrehdaˀde:kaˀ,burning car
odrihwaga:nǫ:ni:,a worthy idea; excellent
odrihwagwaihsǫ:,"it is believable, credible, righteous, fair, honest"
odrihwahdę:gyǫ:,the ceremony
odrihwasehdǫh,it is secret
odriyohdędaˀǫh,war
odriyohsrędaˀǫh,peace; (literally: the war has ended)
odrę:deˀ,it is hovering (i.e. a hummingbird)
odrę:no:t,"it is singing, purring"
odrędagyeˀs,it is soaring (i.e. a bird)
odręnadeht,"strong odour, smell "
odręnatgǫˀ,sacred songs
odręˀi:ga:ˀ,painted turtle
odrǫhyaˀt,"it is unwilling, stubborn"
odrǫhyo:t,"sunbeam, ray of light, sunshine"
odrǫhyoge:węh,clear sky
odwę:no:t,"it is baying, howling"
odwęnohgrǫnyahnǫˀ,the growing weeds
odędo:nyaˀt,a jest
odęhai:yo:,nice sunshine
odęhao:t,sunshine
odęnihsaˀ,wall
odęnohae:ˀ,it is clean
odęnohai:ˀ,it is washed
odǫgohdǫh,it has passed by; the past
odǫgohdǫh gaǫ:hyahęh,afternoon
odǫhgwa:,fever
odǫhgwaˀ,flame
odǫhnˀetsaˀ,ladder or stairs
odǫhsweˀdęht,"famine, hunger"
odǫhwęja:deˀ,country
odǫnhehtra:gǫ:,in the heart
odǫtga:deˀ,"it is fun, a good feeling"
odǫtgadehsraˀ,celebration
odǫtgadǫhsraˀ,fun
odǫtgadǫhsri:yo:,fun
odǫˀǫhne:ˀ,it became
oga:gǫ:,in debt
oga:yǫh,it is old
ogahaˀ,eye
ogahdeh,it is raw
ogahdraˀ,a tear (in one's eye)
ogahdro:t,it is tearing (as in a tear-drop)
ogahehdaˀ,eyelash; the stem of a berry; the eye of the corn kernel
ogahgwaohsaˀ,eyebrow
ogahgwiyoˀdaˀ,corn husk mask with a wooden face
ogahgwiyoˀdǫ:t,attached corn husk
ogahgwędǫ:gyǫ:,it is snowing; ice pellets
ogahoˀja:gǫ:,in the grass
ogahoˀjaˀ,grass
ogahoˀjaˀgeh,on the grass
ogahoˀjiyogeh,golf
ogahę:t,"it has a hole in it, an opening"
oganyˀędaˀ,"cadaver, dead body"
ogaoshǫ:ˀǫh,"something not important, second-rate"
ogaot,a debt
ogayǫhsǫˀ,old things
ogaˀdaˀ,"pants, underpants"
ogaˀdaˀshǫ:ˀǫh,"pants, underpants"
ogaˀǫh,it tastes good
ogaˀǫhshǫ:ˀǫh,"goodies, dessert"
ogaˀǫhsri:yo:,it tastes good
oge:draˀ,it is green (not ripe); raw fruit
oge:drǫ:t,hanging green fruit
ogeˀa:ˀ,"hair, a rag; it is ragged or tattered"
ogeˀe:s,"it has long hair, long fur"
ogranhohsro:t,a pile of snow
ogwahdaˀ,"sole, ball of foot"
ogwaǫt,it has a lump; a bulge
ogwe:gǫh,everything; all
ogwi:yaˀ,"a limb, twig, branch"
ogwiyashǫ:ˀǫh,twigs
ogwęhę:gyeˀ,"now and then, now and again"
ogwęniˀdahsǫ:ˀǫh wadrahkwaˀ,a change purse
ogwęniˀdaˀsǫ:ˀǫh,pennies; money
ogwęnˀidaˀ,pennies
ogya:nǫhk,"it is strange, bizarre"
ogya:nǫˀs,it dreams
ogyanadahnǫˀ,patterned material (calico); printed fabric
ogyanǫhsanǫht,"weird, odd, spooky house"
ogyanˀadǫh,it is marked
ogyaǫhsraˀ,a trick
ogyenawahdǫh,area (literally: something is clinging to something)
ogyeˀ,it is floating along (in the water)
ogyeˀs,it floats all the time (without sinking); it throws it away
ogyohgwani:dęht,a poor crowd
ogyęnadahnǫˀ,patterned material (calico); printed fabric
ogę:nya:ˀ,Pleiades; Seven Dancers; Big Dipper
ogę:nye:ˀ,roasted green corn; dried corn soup (made with roasted green corn)
ogęhęˀt,"it is boring, disgusting"
ogęnhiyaˀgǫˀ,yearling
ogǫ:draˀ,"cotton batting, q-tips"
ogǫdaˀ,bridge of one's nose
ogǫhsagę:t,white face
ogǫhsahsę:,it has a fat face
ogǫhsahsę: dagu:sgo:wah,bobcat
ogǫhsatgiˀ,it has a dirty face
ogǫhsaˀ,face
ogǫhstwę:ˀę:ˀ,a beard
ogǫˀtraˀ,a pound (measurement)
oha:deˀ,an existing road
oha:naˀ,groin
oha:ˀ,it is attached (to something)
ohadenyǫˀ,"roads, highways"
ohaha:kˀah,by the edge of the road
ohahadihǫh,the Milky Way
ohahagahędǫ:nyǫˀ,pot holes
ohahageh,on the road
ohahakda:gyeˀ,along the edge of the road
ohahakda:gyeˀ ganesdaodǫˀ,road sign
ohahaˀ,road
ohahaˀgeh ganesdaodǫˀ,"warning signs on the road (i.e. detour, road closed)"
ohaho:gaˀt,rough road
ohahodaˀǫh,dead end (literally: where the road goes onto another road)
ohahodǫ:nyǫˀ,side roads
ohahowa:nęˀs,big highways
ohahowanęhsgeh,highway
ohahęhdahnǫh,stripes; it is patterned
ohahǫ:t,side road
ohaˀdaˀ,"quill, plume, feather, voice, throat, larynx, esophagus"
ohaˀdi:yo:,a good voice
ohaˀdǫge:,a drought
ohaˀdǫh,"it is dry (i.e. fields, weather); drought"
ohaˀgędreˀ,crusty snow
ohaˀkdaˀ,soot
ohdaht,it is filling
ohdaˀs,it (animal) gets full (finished eating)
ohdaˀǫh,it (animal) got full (finished eating)
ohdega:ˀ,ribs
ohdega:ˀ ohsgyęˀdǫ:dǫˀ,rib cage
ohdega:ˀ ohsgyęˀdǫ:t,rib cage
ohdrǫhk,"it is frightening, fierce, scary; danger"
ohdęgyohǫgyeˀ,environment
ohdęgyohǫgyeˀ hǫhwęjadadǫh,environment
ohdęˀgwęh,it is swollen
ohe:tsai:,"(cooked) wieners, bologna"
ohe:tsaˀ,"(raw) sausage, bologna, wieners"
ohe:yaˀ,one corn stalk
ohehdagǫ:,"in the dirt or earth, under the ground"
ohehdahni:yǫh,hard ground
ohehdahoˀdę:,soft ground
ohehdai:ˀ,earth is stuck to it
ohehdaji: niyohehdoˀdę:,black loam
ohehdaˀ,"dirt, earth, ground, land"
ohehdi:yo:,good earth
ohehdęˀǫhǫgyeˀ,continually falling earth; erosion
ohehdǫhsgǫˀ,barren land
ohehnaˀ,"cargo, bundle, load"
ohehsaˀ,"decayed tree, log, wood, board"
ohenatrahoˀdę:,spatula; (literally: it has a kind of blade)
ohenatrahoˀdę: degaksagę:drǫhs,spatula
ohenˀatraˀ,a blade
ohenˀatrǫ:t,blade
ohetgahę:t,anus
ohetgaˀa:ˀ,"rear end, posterior"
ohetgęˀǫh,"it is wrecked, ruined"
ohetsagahdeh,raw sausage
ohetshagahdeh,uncooked sausage
oheˀa:ˀ,corn husk
ohgwęnyaga:yǫh,old clothes
ohgwęnyatgiˀ,ugly clothes; dirty clothes
ohi:kdai:ˀ,thorn bush
ohikdadeht awęhęˀ ohǫ:daˀ,rose bushes
ohiˀkdatgiˀ,Scottish thistle (big type of thistle)
ohiˀkdaˀ,"thorn, thistle"
ohiˀyaˀ,"the body's trunk, form"
ohjiˀgraˀ,cloud
ohjiˀgreˀ,it is cloudy
ohna:ji:,"motor oil, black grease"
ohnadeka:,burning oil
ohnahtęhsdǫh,dried-up skin (derogatory: referring to someone with a younger woman or man)
ohnai:ˀ,"it is oily, greasy; it is rich, fatty food"
ohnatsaga:yǫh,an old ass
ohnawada:se:,whirlpool
ohnawadeht,strong currents
ohnawao:tgeha:,well water
ohnawaǫ:dǫnyǫˀ,"many wells, springs"
ohnaˀ,"grease, oil"
ohnaˀgę:ˀ haˀdesatsaˀge:t,you (singular) bend backward!
ohnaˀgę:ˀ ihseˀ,you are late again (said at the moment)
ohnaˀgę:ˀ shęh ganǫhso:t,behind the house
ohnaˀgęhjih aha:yǫˀ,he arrived late
ohnaˀgęjih,"way back in the past, back then"
ohnaˀgǫ:,under
ohnaˀgǫh tga:yęh,"it lies underneath, below"
ohnaˀneda:nyǫˀ,several levels
ohnaˀshǫ:ˀǫh,a variety of oils; greasy
ohnaˀtsaˀ,"buttock, ass"
ohnaˀtsowa:nęh,a big ass
ohne:gi:yo:,good water
ohne:goˀ,puddle or any type of water
ohne:kę:,it is murky water
ohnegadaihę:,hot water
ohnegagaˀǫh,"pop, soda"
ohnegageh,on the water
ohnegagreˀ,rubber coat
ohnegagriˀ,"soup, rubber"
ohnegagęhya:t,just above the water
ohnegagǫ:,"under water, in the water, in the lake"
ohnegahdę:gyǫ:,the water is flowing
ohnegana:wę:,"lead, lukewarm water; also used to refer to a prepubescent boy"
ohnegano:,cold water
ohneganohs,water
ohneganohs gahǫwedadenyǫˀ shahsrǫ:nihs,plumber
ohneganohs gyohne:go:t,water fountain
ohneganyahęhs,boiling water
ohnegatgiˀ,"scum, dirty water"
ohnegokahs,dripping water (from a tap)
ohnegǫnyǫˀ,lots of puddles
ohneˀdrageh,on the ground
ohni:yǫh,it is hard
ohno:de:s,deep water
ohno:dǫˀ,it is flooded
ohnya:ˀ,nutmeat
ohnyahshę:,slow beat
ohnyasnoweˀ,fast beat
ohnyaˀ,"the neck, the throat"
ohnyaˀsagwa:ǫt,swan
ohnyaˀsaˀ,neck
ohnyaˀsaˀgǫ:,in the throat
ohnye:haˀ,flint corn soup
ohnyohsagwaǫ:doˀ,big pumpkins
ohnyoˀgwaˀ,nut
ohnyędahsaˀ,beak
ohnyǫgwidraˀ,grapes
ohnyǫhgwihsdaˀ,braided corn
ohnyǫhsagahdeh,watermelon
ohnyǫhsaˀ,"squash, melon"
ohnyǫhsaˀ odiaę:naˀ,Squash Dance
ohnyǫhsgwa:eˀ,cucumber
ohnyǫhsgwa:eˀ gayę:twęh,cucumber field
ohnyǫhsowa:nęh,pumpkin
ohnyǫhsˀaǫ:weh,squash (used for soup at the Longhouse; usually Hubbard squash)
ohnyǫhsˀaǫ:weh gahsdawˀędraˀ,squash rattle
ohnęhsaˀ,shoulder
oho:draˀ,basswood
ohohsgraˀ,slippery elm
ohohwa:ˀ,pelt
ohoˀdę:ˀ,"it is soft, loose"
ohsa:ˀ,mouth
ohsaheˀda:griˀ,"bean soup, coffee"
ohsaheˀda:gę:t,white bean
ohsaheˀda:se:,"string beans (yellow, green)"
ohsaheˀdaˀ,beans
ohsaihsdaˀshǫ:ˀǫh,many snakes
ohsawagyeˀ,it is beginning
ohsda:ˀ,rain
ohsda:ˀah otsehsdaˀ,"pine pitch, resin"
ohsdagwaę:,"it is soiled, dirty, stained"
ohsdagwaˀ,dirty clothes
ohsdai:ˀ,scales (on a fish)
ohsdaokahs,one drop (at a time)
ohsde:,"it is empty, evaporated"
ohsdehsdǫh,"it has evaporated, all dried up"
ohsdeˀ,it is heavy
ohsdi:s,trade cloth
ohsdi:stratgiˀ,felt
ohsdoˀdraˀgeh,on its feathers
ohsdę:ˀęh,it is old (i.e. an old dog or cat)
ohsdęhęˀgeh,on the chalk
ohsdęhęˀgeh ehyadǫhkwaˀgeh,chalk board
ohsdęhęˀgeh eya:gewahtaˀ,chalk brush
ohsga:naˀt,"it is enticing, alluring, attractive, tempting"
ohsgehaˀ,louse
ohsgohaˀ,branch
ohsgohaˀshǫ:ǫh,branches
ohsgwa:gǫ:,in the porch
ohsgwanhohsro:t,pile of rocks (any size of pile)
ohsgwaęˀdaˀ,colts foot
ohsgwiˀdraˀ,a prune; wrinkles
ohsgyęˀda:ˀ,"bone, bare bones"
ohsgyęˀdadeˀ,bones
ohsgyęˀdagǫ:,in the bones
ohsgyęˀdagǫ: gahne:ga:t,bone marrow
ohsgyęˀdanhǫ:t,false teeth; (literally: a mouth full of bones)
ohsgyęˀdohsgǫˀ,skeleton
ohsgyęˀdǫ:dǫˀ,bones
ohsgyęˀdǫ:t,bone
ohsgyǫˀwaˀ,blue beech (tree)
ohsgęˀdrahe:ˀ,"it is rusting, rusty"
ohsgęˀdraˀ,rust
ohsgęˀdro:t,"it is rusting, mould(y)"
ohsgǫ:t,porch
ohsha:de:nyoh,tendons
ohsha:gwaht,rememberance
ohsha:gwani:,rememberance; to remember
ohshahsdęhsraˀ,"power, strength"
ohshe:daˀ,number
ohsheˀatę:ˀ,pasta
ohsheˀaˀ,dough
ohshoˀgwaǫ:t,rattle snake
ohshę:,it is slow-moving
ohsi:naˀ,leg
ohsi:yaˀ,"thread, string, cord"
ohsi:yǫ:t,"attached cord, string; umbilical cord"
ohsinashǫ:ˀǫh,legs
ohsinati:yeht,Sharp Legs (legendary figure)
ohsiˀdanǫhwa:s,It has a sore foot
ohsiˀdatgiˀ,it has dirty feet
ohsiˀdaˀ,feet
ohsnaˀdaˀ,"hamstrings, calves (of the legs), outer thighs"
